stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,wheelchair_boarding
27477,27477,CENTERVILLE @ MARKETPLACE - N - MB,,32.857597,-96.646561,,,0
27478,27478,MILLER @ PLANO - E - FS,,32.894385,-96.699733,,,0
27484,27484,JUPITER @ GRADER - S - NS,,32.886131,-96.683175,,,0
27485,27485,JUPITER @ PETAL - S - NS,,32.883197,-96.683175,,,0
27486,27486,KINGSLEY @ JUPITER - E - FS,,32.878761,-96.682412,,,0
27487,27487,KINGSLEY @ INDUSTRIAL - E - NS,,32.878807,-96.67614,,,0
27488,27488,KINGSLEY @ NATIONAL - W - NS,,32.878948,-96.672196,,,0
27489,27489,KINGSLEY @ INDUSTRIAL - W - NS,,32.878955,-96.675499,,,0
27491,27491,JUPITER @ PETAL - N - FS,,32.883148,-96.682908,,,0
27492,27492,JUPITER @ WOOD - N - NS,,32.886516,-96.6829,,,0
27497,27497,MILLER @ SANDEN - W - NS,,32.894618,-96.693708,,,0
27498,27498,MILLER @ PLANO - W - MB,,32.894624,-96.699563,,,0
27545,27545,12TH @ VAN BUREN - E - NS,,32.741149,-96.83416,,,0
27554,27554,12TH @ VAN BUREN - W - FS,,32.741321,-96.83432,,,0
27555,27555,12TH @ TYLER - W - NS,,32.741388,-96.837442,,,0
27579,27579,MARKET PLACE @ WALTON - E - FS,,32.918495,-96.965129,,,1
27580,27580,MARKET PLACE @ STANTON - E - FS,,32.917999,-96.96145,,,0
27582,27582,KIEST @ KIEST FOREST - W - MB,,32.705917,-96.878815,,,0
27583,27583,KIEST @ LUXAR - W - NS,,32.705856,-96.887322,,,0
27584,27584,KIEST @ COCKRELL HILL - W - NS,,32.705889,-96.891019,,,0
27585,27585,KIEST @ VERDE VISTA - W - FS,,32.705817,-96.896379,,,0
27586,27586,KIEST @ WALTON WALKER - W - FS,,32.705829,-96.904549,,,0
27588,27588,KIEST @ DUNCANVILLE - E - FS,,32.705513,-96.908116,,,0
27589,27589,KIEST @ WALTON WALKER - E - NS,,32.705673,-96.904137,,,0
27590,27590,KIEST @ VERDE VISTA - E - NS,,32.705626,-96.895939,,,1
27591,27591,KIEST @ COCKRELL HILL - E - NS,,32.705692,-96.891555,,,0
27592,27592,KIEST @ LOS ANGELES - E - NS,,32.705677,-96.887444,,,0
27593,27593,KIEST @ CEDARCROFT - E - MB,,32.705688,-96.879197,,,0
27595,27595,ELSIE FAYE HEGGINS @ US 175 - E - NS,,32.749054,-96.761612,,,1
27596,27596,ELSIE FAYE HEGGINS@ HARWOOD - E - NS,,32.750518,-96.759659,,,0
27597,27597,ELSIE FAYE HEGGINS @ HARWOOD - W - NS,,32.750934,-96.759619,,,0
27598,27598,ELSIE FAYE HEGGINS @ LELAND - E - FS,,32.751831,-96.758118,,,0
27600,27600,ELSIE FAYE HEGGINS @ MYRTLE - E - NS,,32.754699,-96.754593,,,0
27601,27601,ELSIE FAYE HEGGINS @ MYRTLE - W - NS,,32.755066,-96.754541,,,1
27602,27602,ELSIE FAYE HEGGINS@ MALCOLM X - W - NS,,32.756267,-96.752778,,,1
27603,27603,ELSIE FAYE HEGGINS@ MALCOLM X - E - FS,,32.756309,-96.752405,,,1
27604,27604,ELSIE FAYE HEGGINS @ LOUIE - E - FS,,32.757916,-96.750522,,,1
27605,27605,ELSIE FAYE HEGGINS @ LOUIE - W - NS,,32.7578,-96.750998,,,0
27606,27606,ELSIE FAYE HEGGINS @ MEADOW - E - NS,,32.758819,-96.749443,,,0
27607,27607,ELSIE FAYE HEGGINS@ MEADOW - W - FS,,32.758875,-96.74972,,,0
27608,27608,ELSIE FAYE HEGGINS @ 2ND - E - FS,,32.762161,-96.7454,,,1
27609,27609,ELSIE FAYE HEGGINS @ 2ND - W - NS,,32.762176,-96.745583,,,1
27610,27610,ELSIE FAYE HEGGINS @ WELLINGTON - E - FS,,32.763786,-96.743567,,,0
27611,27611,ELSIE FAYE HEGGINS @ WELLINGTON - W - NS,,32.763831,-96.743857,,,0
27614,27614,HATCHER @ LAGOW - E - NS,,32.767078,-96.740769,,,0
27615,27615,ELSIE FAYE HEGGINS@ JUNCTION - E - FS,,32.769004,-96.738686,,,1
27616,27616,ELSIE FAYE HEGGINS @ LYONS - N - NS,,32.772552,-96.737877,,,0
27617,27617,ELSIE FAYE HEGGINS @ MILL - N - NS,,32.774627,-96.738022,,,1
27620,27620,ELSIE FAYE HEGGINS @ TROY - S - NS,,32.776577,-96.738228,,,0
27621,27621,ST AUGUSTINE @ OLD SEAGOVILLE - S -,,32.708328,-96.65709,,,1
27622,27622,ST AUGUSTINE @ RYLIE CREST - S - MB,,32.70074,-96.657143,,,0
27623,27623,ST AUGUSTINE @ FIRESIDE - S - NS,,32.698104,-96.657135,,,0
27624,27624,ST AUGUSTINE @ CROWNFIELD - S - FS,,32.693809,-96.657215,,,0
27625,27625,ST AUGUSTINE @ RYLIE - S - NS,,32.690725,-96.657263,,,0
27626,27626,ST AUGUSTINE @ THORNHILL - S - NS,,32.688842,-96.657196,,,1
27627,27627,ST AUGUSTINE @ BRIERWOOD - S - NS,,32.685806,-96.65725,,,0
27628,27628,ST AUGUSTINE @ ROYCE - S - NS,,32.68037,-96.657267,,,0
27629,27629,ST AUGUSTINE @ MICKEY - S - NS,,32.677662,-96.657324,,,0
27630,27630,TEAGARDEN @ ST AUGUSTINE - W - FS,,32.676181,-96.657944,,,0
27631,27631,VINE @ TEAGARDEN - S - FS,,32.675819,-96.661037,,,0
27632,27632,VINE @ LIPTON - S - FS,,32.674017,-96.661083,,,1
27633,27633,SASSAFRAS @ VINE - W - FS,,32.671947,-96.661393,,,1
27634,27634,DANDELION @ SASSAFRAS - N - FS,,32.672279,-96.664849,,,1
27635,27635,DANDELION @ MAYBLOSSOM - N - FS,,32.67374,-96.664856,,,1
27636,27636,LIPTON @ TEAGARDEN - E - NS,,32.674247,-96.663002,,,1
27637,27637,TEAGARDEN CT @ TEAGARDEN - N - NS,,32.675922,-96.662552,,,0
27638,27638,TEAGARDEN @ VINE - E - NS,,32.676105,-96.661194,,,0
27639,27639,TEAGARDEN @ ST AUGUSTINE - E - MB,,32.676078,-96.65799,,,0
27640,27640,ST AUGUSTINE @ WOODWAY - N - FS,,32.677447,-96.657228,,,1
27641,27641,ST AUGUSTINE @ ROYCE - N - NS,,32.680029,-96.657171,,,0
27642,27642,ST AUGUSTINE @ BRIERWOOD - N - NS,,32.68555,-96.657052,,,0
27643,27643,ST AUGUSTINE @ THORNHILL - N - NS,,32.688552,-96.65712,,,0
27644,27644,ST AUGUSTINE @ RYLIE - N - NS,,32.690399,-96.657128,,,1
27645,27645,ST AUGUSTINE @ CROWNFIELD - N - NS,,32.69413,-96.657082,,,0
27646,27646,ST AUGUSTINE @ FIRESIDE - N - FS,,32.697948,-96.657036,,,0
27647,27647,ST AUGUSTINE @ RYLIE CREST - N - FS,,32.700599,-96.657021,,,0
27660,27660,ILLINOIS @ OVERTON - W - NS,,32.716236,-96.773331,,,0
27662,27662,ILLINOIS @ SUTTER - E - FS,,32.718922,-96.790192,,,0
27663,27663,ILLINOIS @ KIEST - E - MB,,32.718304,-96.788508,,,0
27666,27666,ILLINOIS @ HUMPHREY - E - FS,,32.715337,-96.766448,,,0
27669,27669,GATEWAY @ CAMPUS CIRCLE - E - NS,,32.893901,-96.989464,,,0
27670,27670,GATEWAY @ COMMERCE - E - NS,,32.89389,-96.986908,,,0
27673,27673,PREMIER @ COMMERCE - W - NS,,32.897464,-96.986298,,,0
27678,27678,REGENT @ HORIZON - W - MB3,,32.926937,-97.00219,,,0
27679,27679,REGENT @ FREEPORT - W - MB,,32.928094,-97.005333,,,1
27680,27680,FREEPORT @ REGENT - S - FS,,32.929821,-97.009403,,,0
27682,27682,REGENT @ HORIZON - E - MB1,,32.929568,-97.006971,,,1
27683,27683,REGENT @ HORIZON WAY - E - FS,,32.927367,-97.004566,,,0
27704,27704,LAMAR @ PEAR - S - MB,,32.750316,-96.767807,,,0
27705,27705,LAMAR @ PEAR - N - FS,,32.750267,-96.767487,,,0
27706,27706,LAMAR @ ELISE FAYE HEGGINS - S - NS,,32.747413,-96.763962,,,0
27707,27707,LAMAR @ LOOMIS - N - FS,,32.753894,-96.772454,,,0
27708,27708,LAMAR @ LENWAY - S - NS,,32.755236,-96.77781,,,0
27709,27709,LAMAR @ LENWAY - N - FS,,32.755516,-96.777962,,,0
27710,27710,LAMAR @ PENNSYLVANIA - S - NS,,32.756755,-96.779625,,,0
27711,27711,LAMAR @ PENNSYLVANIA - N - FS,,32.75682,-96.779526,,,0
27712,27712,TECHNOLOGY W @ CONNECTOR - S - FS,,32.859525,-96.901213,,,1
27713,27713,TECHNOLOGY W @ TECHNOLOGY E - E - MB1,,32.857529,-96.900854,,,1
27714,27714,TECHNOLOGY W @ TECHNOLOGY E - E - MB2,,32.856464,-96.898102,,,1
27715,27715,TECHNOLOGY E @ TECHNOLOGY W - N - FS,,32.856931,-96.894737,,,1
27716,27716,TECHNOLOGY E @ CONNECTOR - N - NS,,32.85948,-96.894141,,,1
27717,27717,TECHNOLOGY E @ TECHNOLOGY W - S - NS,,32.85688,-96.89489,,,1
27718,27718,TECHNOLOGY W @ CONNECTOR - W - MB1,,32.856517,-96.898026,,,0
27719,27719,TECHNOLOGY W @ CONNECTOR - W - MB2,,32.857671,-96.900866,,,0
27722,27722,CONNECTOR W @ WALTON WALKER - W - NS,,32.860279,-96.9015,,,1
27723,27723,NORTHWEST @ WALTON WALKER - E - FS,,32.864097,-96.899018,,,0
27743,27743,LAKEVIEW @ KENWOOD - W - MB,,32.90773,-96.572632,,,0
27744,27744,LAKEVIEW @ BOYD - W - NS,,32.907913,-96.578148,,,0
27745,27745,LAKEVIEW @ GORDON SMITH - W - FS,,32.908294,-96.581231,,,0
27746,27746,LAKEVIEW @ GORDON SMITH - E - NS,,32.908123,-96.58162,,,0
27747,27747,LAKEVIEW @ BOYD - E - NS,,32.907779,-96.57898,,,0
27748,27748,LAKEVIEW @ ROWLETT - E - MB,,32.907482,-96.57251,,,0
27766,27766,BROADWAY @ BROADWAY COMMONS - S - N,,32.844623,-96.595574,,,0
27776,27776,LAKE HUBBARD @ MARVIN LOVING - E - MB,,32.859058,-96.548012,,,0
27777,27777,MARVIN LOVING @ LAKE HUBBARD - N - FS,,32.858867,-96.546227,,,1
27778,27778,MARVIN LOVING @ POINT - E - MB,,32.860282,-96.545403,,,0
27779,27779,MARVIN LOVING @ POINT - E - FS,,32.86132,-96.543694,,,0
27780,27780,MARVIN LOVING @ CHAHA - E - NS,,32.862579,-96.541924,,,0
27781,27781,IH 30 @ BASS PRO - S - FS,,32.864883,-96.544669,,,0
27783,27783,IH 30 @ FOREST CREEK - W - MB1,,32.863434,-96.546554,,,0
27784,27784,IH 30 @ FOREST CREEK - W - MB2,,32.861146,-96.54916,,,0
27785,27785,IH 30 @ ZION - W - MB,,32.855121,-96.559192,,,0
27786,27786,IH 30 @ WELLINGTON - W - NS,,32.852687,-96.565171,,,0
27787,27787,IH 30 @ BOBTOWN - W - MB,,32.851699,-96.567658,,,0
27795,27795,BOWEN @ COLE - N - NS,,32.803478,-96.801163,,,1
27796,27796,BOWEN @ CARLISLE - N - NS,,32.804113,-96.802455,,,0
27797,27797,BOWEN @ CARLISLE - S - NS,,32.804095,-96.802617,,,0
27798,27798,ALLEN @ CARLISLE - S - FS,,32.802467,-96.803132,,,1
27799,27799,ALLEN @ OAK GROVE - S - NS,,32.80069,-96.801155,,,1
27800,27800,MCKINNEY @ ALLEN - S - FS,,32.799623,-96.80094,,,1
27801,27801,MCKINNEY @ WORTHINGTON - S - NS,,32.798879,-96.801122,,,1
27802,27802,MCKINNEY @ BOLL - S - NS,,32.797803,-96.801401,,,1
27803,27803,MCKINNEY @ ROUTH - S - NS,,32.796602,-96.801712,,,1
27804,27804,MCKINNEY @ FAIRMOUNT - S - NS,,32.795365,-96.802088,,,1
27805,27805,MCKINNEY @ MAPLE - S - NS,,32.79437,-96.802453,,,1
27806,27806,MCKINNEY @ PEARL - S - NS,,32.793097,-96.802828,,,1
27807,27807,MAPLE @ MAHON - N - MB,,32.794704,-96.803406,,,0
27808,27808,MAPLE @ CEDAR SPRINGS - N - NS,,32.79618,-96.805138,,,0
27809,27809,MAPLE @ MAHON - S - NS,,32.795391,-96.804343,,,1
27810,27810,MAPLE @ MCKINNEY - S - NS,,32.794128,-96.802839,,,1
27821,27821,ILLINOIS @ KIEST - W - MB,,32.717258,-96.78384,,,0
27822,27822,MUNGER @ WASHINGTON - E - NS,,32.799258,-96.787955,,,1
27825,27825,HOUSTON @ YOUNG - S - MB,,32.776154,-96.807117,,,1
27829,27829,MARS @ CROSSLANDS - W - NS,,32.943012,-96.611657,,,0
27831,27831,RIVER BEND @ BROOKRIVER - E - NS,,32.817333,-96.86316,,,0
27834,27834,11TH @ AVE B - W - FS,,32.746435,-96.796508,,,1
27835,27835,PEARL @ MCKINNEY - S - FS,,32.792322,-96.802341,,,1
27836,27836,PLANO @ J - W - FS,,33.007412,-96.70073,,,0
27837,27837,COLONIAL @ COOPER - N - MB,,32.757031,-96.771125,,,0
27838,27838,PRICHARD @ CORDELL - N - MB,,32.75074,-96.686585,,,0
27839,27839,KIEST @ MICHIGAN - W - FS,,32.70605,-96.817337,,,0
27841,27841,BELT LINE @ MIMOSA - W - NS,,32.951321,-96.760579,,,0
27842,27842,BELT LINE @ MIMOSA - E - NS,,32.951082,-96.760964,,,0
27843,27843,MARSH @ TIMBERGLEN - N - FS,,33.003276,-96.857064,,,1
27844,27844,MARSH @ ROSEMEADE - N - MB2,,33.00824,-96.857153,,,0
27988,27988,KOMALTY @ TIAWAH - E - FS,,32.707935,-96.684905,,,1
27989,27989,BECKLEY @ BROOKLYN - N - NS,,32.739185,-96.822762,,,0
27990,27990,BECKLEY @ BROOKLYN - S - FS,,32.739227,-96.822846,,,0
27992,27992,SAMUELL @ GALLION - E - MB,,32.792163,-96.698033,,,0
27993,27993,IH 35 @ INWOOD - W - MB2,,32.810234,-96.847046,,,0
28021,28021,LEDBETTER @ SUNNYVALE - W - MB,,32.69529,-96.770837,,,1
28022,28022,OAK LAWN @ FAIRMOUNT - N - NS,,32.804653,-96.813691,,,0
28034,28034,MARSALIS @ JEFFERSON - N - NS,,32.746986,-96.81556,,,1
28035,28035,ELSIE FAYE HEGGINS @ VIKING - N - NS,,32.776668,-96.73806,,,0
28036,28036,DOLPHIN @ TERRELL - N - FS,,32.781334,-96.737641,,,1
28037,28037,DOLPHIN @ DETONTE - S - FS,,32.781322,-96.737694,,,0
28038,28038,DOLPHIN @ MILITARY - N - NS,,32.782788,-96.737601,,,1
28039,28039,DOLPHIN @ BEALL - S - NS,,32.782478,-96.737664,,,0
28041,28041,WALNUT HILL @ COPPEDGE - E - MB,,32.880238,-96.851361,,,0
28042,28042,MILITARY @ FORNEY - W - NS,,32.783602,-96.734572,,,0
28043,28043,MLK @ MYRTLE - S - FS,,32.76802,-96.769783,,,1
28044,28044,MLK @ MYRTLE - N - NS,,32.767788,-96.76986,,,0
28047,28047,EMILY @ COIT - E - FS,,32.926315,-96.768197,,,0
28049,28049,MONTFORT @ CELESTIAL - N - MB,,32.944604,-96.814518,,,1
28050,28050,MONTFORT @ SPRING VALLEY - S - MB,,32.941646,-96.814301,,,1
28051,28051,BASS CENTER,,32.821947,-96.847467,,,1
28053,28053,LAMAR @ POWHATTAN - N - NS,,32.768436,-96.796494,,,0
28054,28054,BRUTON @ ST AUGUSTINE - W - FS,,32.748857,-96.658094,,,1
28059,28059,WALNUT @ AUDELIA - E - NS,,32.923137,-96.718605,,,1
28065,28065,JUPITER @ WALNUT - N - FS,,32.917872,-96.682813,,,0
28066,28066,JUPITER @ WALNUT - S - NS,,32.918185,-96.683189,,,0
28067,28067,TROYGLEN @ DUET - N - NS,,32.667217,-96.795731,,,0
28072,28072,FT WORTH @ MONTCLAIR - W - NS,,32.765636,-96.84478,,,0
28073,28073,PLYMOUTH @ COLORADO - S - NS,,32.760337,-96.85051,,,0
28074,28074,FT WORTH @ COMMERCE - E - NS,,32.772655,-96.83207,,,1
28075,28075,FT WORTH @ VILBIG - E - MB,,32.764822,-96.849066,,,1
28076,28076,ROSA PARKS PLAZA,,32.780703,-96.804454,,,1
28078,28078,LEIGH ANN @ WHEATLAND - S - MB1,,32.650528,-96.828713,,,0
28079,28079,TIOGA @ SEBRING - W - NS,,32.663528,-96.758416,,,1
28080,28080,ROSS @ VILLARS - N - NS,,32.796685,-96.787424,,,0
28082,28082,BONNIE VIEW @ LOOP 12 - S - NS,,32.696235,-96.767884,,,0
28084,28084,BONNIE VIEW @ LEDBETTER - N - NS,,32.696453,-96.767785,,,0
28086,28086,ESTERS @ NORTHGATE - N - FS,,32.857612,-97.007821,,,0
28089,28089,5TH @ AVE A - N - NS,,32.911525,-96.635796,,,0
28090,28090,JUPITER @ CLASSIC - N - NS,,32.915667,-96.682794,,,0
28091,28091,JUPITER @ CLASSIC - S - NS,,32.916062,-96.68318,,,0
28092,28092,NOMAS @ WINNETKA - E - NS,,32.781375,-96.839898,,,0
28093,28093,SINGLETON @ OBENCHAIN - W - NS,,32.778642,-96.836828,,,0
28094,28094,WESTMORELAND @ GANNON - S - MB,,32.656177,-96.88501,,,1
28095,28095,SOUTHWESTERN @ SKILLMAN - E - MB3,,32.85781,-96.75776,,,0
28098,28098,SKILLMAN @ SEDGWICK - S - MB,,32.877113,-96.735001,,,0
28099,28099,WHITEHURST @ SKILLMAN - E - MB2,,32.899597,-96.721695,,,1
28100,28100,FAIR OAKS CROSSING @ WHITEHURST - N - MB1,,32.897993,-96.727775,,,0
28102,28102,LEGACY @ PARKWOOD - W - MB1,,33.077747,-96.809716,,,0
28103,28103,BELT LINE @ PRESTON - W - NS,,32.954082,-96.803855,,,1
28104,28104,RIDGECREST @ HEMLOCK - W - MB5,,32.869178,-96.757654,,,0
28108,28108,LANCASTER @ KIEST STA - N - NS,,32.707489,-96.801094,,,1
28109,28109,LANCASTER @ KIEST STA - S - FS,,32.707073,-96.8013,,,1
28139,28139,ALPHA @ ALPHA LINK - S - MB,,32.927047,-96.844681,,,0
28140,28140,ALPHA @ ALPHA LINK - N - FS,,32.927104,-96.844475,,,0
28141,28141,HUTTON @ ELECTRONICS - S - MB,,32.944107,-96.916897,,,0
28142,28142,HUTTON @ CROSBY - N - MB,,32.944315,-96.91648,,,0
28143,28143,RENNER @ NORTH SPRING - E - NS,,32.996977,-96.676586,,,1
28146,28146,LEMMON @ OAK LAWN - S - MB,,32.812406,-96.806303,,,1
28152,28152,FIELD @ OLIVE - S - FS,,32.789352,-96.807496,,,1
28153,28153,MOCKINGBIRD @ BISHOP - W - NS,,32.83659,-96.784803,,,0
28155,28155,BISHOP @ BINKLEY - N - FS,,32.841197,-96.784761,,,1
28156,28156,BISHOP @ SMU TURNAROUND - N - NS,,32.842775,-96.784707,,,1
28157,28157,BISHOP @ BINKLEY - S - NS,,32.841163,-96.785195,,,1
28161,28161,STORY @ SPANISH - N - MB,,32.786209,-96.976952,,,1
28163,28163,NORTH STAR @ WALNUT HILL - S - FS,,32.866035,-97.007981,,,0
28164,28164,POLARIS @ BLOCK - W - MB1,,32.864345,-97.008843,,,0
28165,28165,POLARIS @ BLOCK - W - MB2,,32.864402,-97.011777,,,0
28169,28169,POLARIS @ NORTH STAR - E - MB1,,32.864351,-97.012062,,,0
28170,28170,POLARIS @ NORTH STAR - E - MB2,,32.864299,-97.009102,,,0
28171,28171,NORTH STAR @ WALNUT HILL - N - NS,,32.866165,-97.00792,,,0
28172,28172,MEDICAL/MARKET CTR STATION,,32.810386,-96.841942,,,1
28174,28174,DOWNTOWN IRVING/HERITAGE CROSSING STATION,,32.814655,-96.948204,,,1
28176,28176,WEST IRVING STATION,,32.816314,-97.007874,,,1
28178,28178,CENTREPORT STATION,,32.816982,-97.053509,,,1
28180,28180,BELL STATION,,32.804583,-97.155753,,,1
28182,28182,RICHLAND HILLS STATION,,32.799468,-97.223415,,,1
28184,28184,UNIV HILLS @ OXBOW - S - NS,,32.679226,-96.805947,,,0
28185,28185,UNIV HILLS @ OXBOW - S - MB,,32.680984,-96.805855,,,1
28186,28186,UNIV HILLS @ PINEDALE - S - NS,,32.677341,-96.805962,,,0
28187,28187,UNIV HILLS @ RED BIRD - S - NS,,32.675121,-96.805977,,,0
28188,28188,UNIV HILLS @ SINGING HILLS - S - MB,,32.673534,-96.806,,,0
28189,28189,UNIV HILLS @ LAZY RIVER - S - NS,,32.668788,-96.805947,,,0
28190,28190,UNIV HILLS @ CAMP WISDOM - S - FS,,32.661381,-96.805769,,,0
28191,28191,CAMP WISDOM @ BUFORD - W - MB,,32.662498,-96.81173,,,0
28192,28192,CAMP WISDOM @ MANITOBA - W - NS,,32.66241,-96.817734,,,1
28193,28193,CAMP WISDOM @ ALTAIRE - W - NS,,32.662368,-96.82116,,,1
28194,28194,CAMP WISDOM @ IH 35 - W - FS,,32.662334,-96.824318,,,0
28195,28195,CAMP WISDOM @ GREENSPAN - W - NS,,32.662307,-96.830628,,,0
28203,28203,WHEATLAND @ FELLOWSHIP - W - NS,,32.647708,-96.851059,,,0
28204,28204,HAMPTON @ WHEATLAND - S - FS,,32.647094,-96.857171,,,1
28205,28205,OLD HICKORY @ BECKLEYMEADE - S - MB,,32.643794,-96.865578,,,0
28206,28206,BECKLEYMEADE @ OLD HICKORY - E - FS,,32.64096,-96.864897,,,0
28207,28207,BECKLEYMEADE @ AUTOBAHN - E - NS,,32.640182,-96.862377,,,0
28208,28208,BECKLEYMEADE @ STONEVIEW - E - FS,,32.640258,-96.85888,,,1
28209,28209,HAMPTON @ IH 20 - N - MB,,32.642706,-96.856924,,,1
28211,28211,WHEATLAND @ INDIAN RIDGE - E - MB,,32.647471,-96.8507,,,1
28217,28217,CAMP WISDOM @ GREENSPAN - E - FS,,32.662106,-96.830558,,,0
28218,28218,CAMP WISDOM @ BRIERFIELD - E - NS,,32.662108,-96.826945,,,0
28219,28219,CAMP WISDOM @ IH 35 - E - MB,,32.662127,-96.824854,,,0
28220,28220,CAMP WISDOM @ ALTAIRE - E - NS,,32.662137,-96.821434,,,0
28221,28221,CAMP WISDOM @ MANITOBA - E - FS,,32.662148,-96.817702,,,0
28222,28222,CAMP WISDOM @ AMBER - E - MB,,32.662231,-96.811989,,,1
28223,28223,UNIV HILLS @ CAMP WISDOM - N -  FS,,32.662654,-96.805598,,,0
28224,28224,UNIV HILLS @ LAZY RIVER - N -  NS,,32.668517,-96.805675,,,0
28225,28225,UNIV HILLS @ SINGING HILLS - N - NS,,32.67283,-96.80572,,,0
28226,28226,UNIV HILLS @ RED BIRD - N - NS,,32.674578,-96.805699,,,0
28227,28227,UNIV HILLS @ WHISPERING - N - NS,,32.67699,-96.805711,,,0
28228,28228,UNIV HILLS @ WAGON WHEELS - N - NS,,32.678908,-96.80569,,,0
28229,28229,UNIV HILLS @ LEDBETTER - N- MB,,32.680567,-96.805702,,,0
28231,28231,ADDISON @ SOJOURN - N - MB,,32.981074,-96.83028,,,0
28235,28235,ADDISON @ EXCEL - S - MB,,32.981095,-96.830332,,,1
28237,28237,BROADWAY @ IH 30 - S - MB,,32.842038,-96.595672,,,1
28251,28251,FORT WORTH INTERMODAL TRANSIT CENTER,,32.751748,-97.325531,,,1
28252,28252,T&P STATION,,32.745258,-97.328201,,,1
28264,28264,VICTORY STATION,,32.789903,-96.812363,,,1
28275,28275,PLANO @ PARKWOOD - W - NS,,33.016529,-96.82631,,,0
28282,28282,PLANO @ CHAPEL HILL - E - FS,,33.030323,-96.83684,,,0
28292,28292,TITAN @ EMPRESS - N - NS,,32.830894,-96.878904,,,1
28293,28293,TITAN @ EMPRESS - N - MB,,32.829853,-96.880579,,,0
28294,28294,VICEROY @ EMPRESS - N - FS,,32.830165,-96.877739,,,0
28295,28295,LAMAR @ BROOM - N - NS,,32.784514,-96.807943,,,1
28298,28298,VICTORY @ ALL STAR - S - NS,,32.790907,-96.811687,,,1
28299,28299,VICTORY @ OLIVE - S - MB,,32.789921,-96.811429,,,1
28300,28300,CONTINENTAL @ HOUSTON - E - FS,,32.784389,-96.808533,,,1
28301,28301,LAMAR @ VICTORY - W - NS,,32.785386,-96.809687,,,1
28302,28302,DAIRY @ WALLACE - S - FS,,32.892101,-96.622239,,,1
28303,28303,DAIRY @ WALLACE - N - FS,,32.892784,-96.622178,,,1
28304,28304,MOCKINGBIRD @ ABBOTT - E - NS,,32.836492,-96.785308,,,0
28310,28310,MONTFORT @ IH 635 - S - MB,,32.927652,-96.811372,,,1
28311,28311,MONTFORT @ IH 635 - S - FS,,32.924747,-96.811303,,,1
28318,28318,MONTFORT @ HARVEST HILL - N - FS,,32.922935,-96.811211,,,1
28319,28319,MONTFORT @ IH 635 - N - MB,,32.923976,-96.811129,,,0
28324,28324,MERIT @ CHURCHILL - S - FS,,32.918132,-96.773034,,,1
28328,28328,OCONNOR @ LAKE CAROLYN - E - MB,,32.869918,-96.938446,,,1
28329,28329,GUS THOMASSON @ FERGUSON - W - MB,,32.83493,-96.671669,,,1
28334,28334,HARRY HINES @ MOCKINGBIRD - N - FS,,32.823334,-96.8511,,,1
28336,28336,JOSEY @ TRINITY MILLS - S - MB1,,32.988853,-96.890305,,,1
28337,28337,LOVERS @ AMESBURY - W - MB,,32.851036,-96.762429,,,1
28348,28348,COCKRELL HILL @ DAVIS - N - FS,,32.749995,-96.891214,,,0
28357,28357,IH 30 @ CHALK HILL - W - NS,,32.767075,-96.902078,,,1
28358,28358,CHALK HILL @ FANNIE - N - FS,,32.770267,-96.903055,,,0
28359,28359,CHALK HILL @ FITCHBURG - N - NS,,32.772606,-96.903797,,,0
28360,28360,CHALK HILL @ HIAWATHA - N - NS,,32.774825,-96.904488,,,0
28361,28361,BUTTERNUT @ INGERSOLL - W - NS,,32.77627,-96.906049,,,0
28362,28362,BUTTERNUT @ IROQUOIS - W - FS,,32.775954,-96.907616,,,0
28363,28363,KENESAW @ BERNAL - N - NS,,32.777064,-96.908724,,,0
28364,28364,BERNAL @ SINGLETON - E - NS,,32.778125,-96.907196,,,0
28365,28365,BERNAL @ SINGLETON - W - FS,,32.77806,-96.907486,,,0
28366,28366,CHALK HILL @ FITCHBURG - S - MB,,32.772735,-96.903893,,,0
28367,28367,CHALK HILL @ CHIPPEWA - S - FS,,32.768566,-96.902635,,,0
28368,28368,IH 30 @ CHALK HILL - E - FS,,32.765768,-96.90207,,,0
28380,28380,LARMANDA @ ABRAMS - N - FS,,32.863006,-96.745301,,,1
28409,28409,COLLINS @ OMNI - S - FS,,32.970957,-96.723816,,,0
28410,28410,COLLINS @ OMNI - N - NS,,32.970953,-96.723566,,,0
28416,28416,WESTGROVE @ ADDISON - E - FS,,32.975717,-96.829649,,,1
28436,28436,BELT LINE @ MIDWAY - E - MB,,32.954253,-96.841267,,,1
28442,28442,IH 35 @ COMMONWEALTH - W - MB3,,32.812229,-96.858063,,,0
28444,28444,ILLINOIS @ PIERCE - E - MB,,32.720249,-96.867897,,,1
28446,28446,J J LEMMON @ ROBERTSON - S - NS,,32.674896,-96.748291,,,0
28449,28449,PRESTON @ BURGUNDY - S - NS,,32.897388,-96.804055,,,0
28450,28450,WORCOLA @ SMU - N - MB1,,32.838138,-96.771805,,,1
28451,28451,FOREST @ GREENVILLE - W - MB,,32.909282,-96.745095,,,1
28454,28454,MACARTHUR @ WINDSOR VIEW - N - NS,,32.869888,-96.958802,,,0
28455,28455,MACARTHUR @ WINDSOR VIEW - S - FS,,32.869762,-96.95913,,,0
28456,28456,CAMPBELL @ GREENHAVEN - W - FS,,32.978317,-96.751157,,,0
28458,28458,OVERTON @ CARDINAL - E - MB,,32.709365,-96.78901,,,0
